academicDepartment,subjectArea,schoolBulletinPrefix,courseNumber,name,pointsMin,pointsMax
ECON,ECON,W,4999,Senior Honors Thesis,6,0
ECON,ECON,W,4911,Seminar In Microeconomics,4,0
ECON,ECON,W,4913,Seminar In Macroeconomics,4,0
ECON,ECON,W,4918,Seminar In Econometrics,4,0
ECON,ECPS,W,4921,Seminar In Political Economy,4,0
ECON,ECON,W,4950,Economics and Philosophy Seminar,4,0
EDNB,EDUC,BC,2032,Contemporary Issues in Education,4,0
EESC,EESC,W,1001,Dinosaurs and the History of Life: Lectures and Lab,4,0
EESC,EESC,V,1011,"Earth: Origin, Evolution, Processes, Future",4,0
EESC,EESC,V,1053,Planet Earth,3,0
EESC,EESC,W,1401,Dinosaurs and the History of Life: Lectures,3,0
EESC,EESC,V,1411,"Earth: Origin, Evolution, Processes, Future: Lectures",3,0
EESC,EESC,W,2100,Earth's Environmental Systems: The Climate System,4.5,0
EESC,EESC,W,2200,Earth's Environmental Systems: The Solid Earth System,4.5,0
EESC,EESC,W,2300,Earth's Environmental Systems: The Life System,4.5,0
EESC,EESC,W,3000,Tutorial Study in Earth and Environmental Sciences,1,3
EESC,EESC,W,3010,Field Geology,2,0
EESC,EESC,W,3015,The Earth's Carbon Cycle,3,0
EESC,EESC,W,3901,Environmental Science Senior Seminar,3,3
EESC,EESC,W,4001,Advanced General Geology,4,0
EESC,EESC,W,4008,Introduction to Atmospheric Science,3,0
EESC,EESC,W,4009,Chemical Geology,4,0
EESC,EESC,W,4050,Global Assessment and Monitoring Using Remote Sensing,3,0
EESC,EESC,W,4076,Geologic Mapping,3,0
EESC,EESC,W,4113,Introduction to Mineralogy,4,0
EESC,EESC,W,4223,Sedimentary Geology,4,0
EESC,EESC,W,4550,Plant Ecophysiology,3,0
EESC,EESC,W,4701,Introduction to Igneous Petrology,4,0
EESC,EESC,W,4835,Wetlands and Climate Change,3,0
EESC,EESC,W,4885,The Chemistry of Continental Waters,3,0
EESC,EESC,W,4925,Principles of Physical Oceanography,3,0
EESC,EESC,W,4926,Principles of Chemical Oceanography,3,0
EESC,EESC,W,4947,Plate Tectonics,3,0
ELEN,ELEN,E,1101,The digital information age,3,0
ELEN,ECBM,E,4060,Introduction to genomic information science and technology,3,0
ELEN,ELEN,E,6261,Computational methods of circuit analysis,3,0
ELEN,ELEN,E,4301,Introduction to semiconductor devices,3,0
ELEN,ELEN,E,4302,Magnetic sensors and instruments for medical imaging,3,0
ELEN,ELEN,E,6316,Analog systems in VLSI,3,0
ELEN,EECS,E,4321,Digital VLSI circuits,3,0
ELEN,ELEN,E,4350,VLSI design laboratory,3,0
ELEN,EECS,E,4340,Computer hardware design,3,0
ELEN,ELEN,E,4401,Wave transmission and fiber optics,3,0
ELEN,ELEN,E,4405,Classical nonlinear optics,3,0
ELEN,ELEN,E,4411,Fundamentals of photonics,3,0
ELEN,ELEN,E,4420,Topics in electromagnetics,3,0
ELEN,ELEN,E,4501,Electromagnetic devices and energy conversion,3,0
ELEN,ELEN,E,4503,"Sensors, actuators and electromechanical systems",3,0
ELEN,EEME,E,4601,Digital control systems,3,0
ELEN,ELEN,E,4702,Digital communications,3,0
ELEN,ELEN,E,4703,Wireless communications,3,0
ELEN,ELEN,E,4741,Introduction to biological sensory systems,3,0
ELEN,ELEN,E,4810,Digital signal processing,3,0
ELEN,ELEN,E,4944,Principles of device microfabrication,3,0
ELEN,ELEN,E,4998,Intermediate projects in electrical engineering,0,0
ELEN,ELEN,E,6001,Advanced projects in electrical engineering,1,4
ELEN,ELEN,E,6140,Gallium arsenide materials processing,3,0
ELEN,ELEN,E,6151,Surface physics and analysis of electronic materials,3,0
ELEN,ELEN,E,6201,Linear system theory,3,0
ELEN,ELEN,E,6211,Circuit theory,3,0
ELEN,ELEN,E,6302,MOS transistors,3,0
ELEN,ELEN,E,6304,Topics in electronic circuits,3,0
ELEN,ELEN,E,6331,Principles of semiconductor physics I,3,0
ELEN,ELEN,E,6332,Principles of semiconductor physics II,3,0
ELEN,ELEN,E,6333,Semiconductor device physics,3,0
ELEN,ELEN,E,6403,Classical electromagnetic theory,4.5,0
ELEN,ELEN,E,6412,Lightwave devices,3,0
ELEN,ELEN,E,6413,Lightwave systems,3,0
ELEN,ELEN,E,6414,Photonic integrated circuits,3,0
ELEN,EEME,E,6601,Introduction to control theory,3,0
ELEN,EEME,E,6602,Modern control theory,3,0
ELEN,EEME,E,6610,Optimal control theory,3,0
ELEN,ELEN,W,6612,Stochastic control and identification,0,0
ELEN,ELEN,E,6711,Stochastic models in information systems,4.5,0
ELEN,ELEN,E,6712,Communication theory,3,0
ELEN,ELEN,E,6717,Information theory,3,0
ELEN,ELEN,E,6718,Algebraic coding theory,3,0
ELEN,ELEN,E,6731,Satellite communication systems,3,0
ELEN,ELEN,E,6761,Computer communication networks I,3,0
ELEN,ELEN,E,6762,Computer communication networks II,3,0
ELEN,ELEN,E,6763,Digital circuit switched networks,3,0
ELEN,ELEN,E,6770,Topics in networking,3,0
ELEN,ELEN,E,6781,Topics in modeling and analysis of random phenomena,3,0
ELEN,ELEN,E,6820,Speech and audio processing and recognition,4.5,0
ELEN,ELEN,E,6850,Visual information systems,3,0
ELEN,ELEN,E,6860,Advanced digital signal processing,3,0
ELEN,ELEN,E,6880,Topics in signal processing,3,0
ELEN,ELEN,E,6900,Topics in electrical and computer engineering,3,0
ELEN,ELEN,E,6920,Topics in VLSI systems design,3,0
ELEN,EECS,E,6321,Advanced digital electronic circuits,4.5,0
ELEN,ELEN,E,6950,Wireless and mobile networking I,4.5,0
ELEN,ELEN,E,6951,Wireless and mobile networking II,3,0
ELEN,ELEN,E,8701,Point processes in information and dynamical systems,3,0
ELEN,ELEN,E,9001,Research,0,0
ELEN,ELEN,E,9011,Doctoral research,0,0
ELEN,ELEN,E,9101,Seminar in physical electronics,3,0
ELEN,ELEN,E,9201,Seminar in circuit theory,3,0
ELEN,ELEN,E,9301,Seminar in electronic devices,3,0
ELEN,ELEN,E,9303,Seminar in electronic circuits,3,0
ELEN,ELEN,E,9402,Seminar in quantum electronics,3,0
ELEN,ELEN,E,9403,Seminar in photonics,3,0
ELEN,ELEN,E,9404,Seminar in lightwave communications,3,0
ELEN,ELEN,E,9701,Seminar in information and communication theories,3,0
ELEN,ELEN,E,9800,Doctoral research instruction,0,0
ELEN,ELEN,E,9900,Doctoral dissertation,0,0
ENCL,ENGL,W,3267,Foundations of American Literature,3,0
ENCL,ENGL,W,3268,Foundations of American Literature II,3,0
ENCL,ENGL,W,3400,"African-American Literature, I",3,0
ENCL,ENGL,W,3400,African-American Literature I,3,0
ENCL,ENGL,W,3520,Introduction To Asian American Literature and Culture,3,0
ENCL,ENGL,W,4612,Jazz and American Culture,3,0
ENCL,ENGL,W,3950,Studies In Eighteenth-Century Literature: Transatlantic Culture  (Seminar),4,0
ENCL,ENGL,W,4301,Eighteenth-Century English Literature,3,0
ENCL,ENGL,W,3261,English Literature To 1500,3,0
ENCL,ENGL,W,4092,Beowulf,4,0
ENCL,ENGL,W,3960,Studies in 19th-Century English Literature: 19th-Century Thrillers (Seminar),4,0
ENCL,ENGL,W,3230,Literature of James Joyce,3,0
ENCL,ENGL,W,3269,British Literature 1900-1950,3,0
ENCL,ENGL,W,3829,Studies In Narrative: Modernist British Fiction,4,0
ENGI,SCNC,W,3010,"Science, technology and society",3,0
ENGI,ENGI,E,1102,The art of engineering,4,0
ENGI,ENGI,E,4020,Safeguarding intellectual and business property,3,0
FILM,FILM,W,3000,Introduction to Film and Media Studies,3,0
FILM,FILM,W,3831,Laboratory in Screenwriting,3,0
FILM,FILM,W,3050,The Documentary Tradition,3,0
FILM,FILM,W,3830,Laboratory In Nonfiction Filmmaking,3,0
FILM,FILM,W,3832,Laboratory in Fiction Filmmaking,3,0
FILM,FILM,W,3006,Cinema History 2: 1930-60,3,0
FILM,FILM,W,3300,Topics in American Cinema,3,0
FILM,FILM,W,3900,Senior Seminar in Film Studies,3,0
FILM,FILM,W,3850,Senior Seminar in Screenwriting,3,0
FILM,FILM,W,4005,Script Analysis,3,0
FILM,FILM,W,3870,Seminar in International Film,3,0
FILM,FILM,W,3820,Laboratory in Writing Film Criticism,3,0
FILM,FILM,W,4000,Film and Media Theory,3,0
FILM,FILM,W,4145,Topics in World Cinema: Latin America,3,0
FRRP,FREN,W,1101,Elementary Course,4,0
FRRP,FREN,W,1101,Elementary Course,4,0
FRRP,FREN,W,1201,Intermediate Course,4,0
FRRP,FREN,W,1201,Intermediate Course,4,0
FRRP,FREN,W,3131,Third-Year Conversation,2,0
FRRP,FREN,W,3333,Introduction to Literary Study I,3,0
FRRP,FREN,W,3334,Introduction to Literary Studies II,3,0
FRRP,FREN,W,3405,Advanced Grammar and Composition I,3,0
FRRP,FREN,W,3995,Senior Seminar,3,0
FRRP,FREN,W,3996,Senior Tutorial in French Literature,3,0
GERL,CLSW,W,3550,Capital Cities of Scandinavia [In English],3,0
GERL,GERM,W,3720,Philosophies of Art and History: From Lessing To Nietzsche [In English],3,0
GERL,CLGR,W,4455,Lyric Poetry and Theories of Translation [In English],3,0
GERL,CLGR,W,4550,Material Culture [In English],3,0
GERL,DTCH,W,1101,Elementary Dutch,4,0
GERL,DTCH,W,1201,Intermediate Dutch,4,0
GERL,FINN,W,1101,Elementary Course,4,0
GERL,FINN,W,1201,Intermediate Course,4,0
GERL,FINN,W,4100,Lexicon: Meaning and Society [In English],3,0
GERL,FINN,W,4212,"The Kalevala, the Kanteletar and Finnish Folklore [in English]",3,0
GERL,GERM,V,1101,"Elementary German Language Course, I",4,0
GERL,GERM,V,1102,"Elementary German Language Course, II",4,0
GERL,GERM,W,1120,Preparation for Intermediate German,4,0
GERL,GERM,V,1201,"Intermediate German Language Course, I",4,0
GERL,GERM,V,1202,"Intermediate German Language Course, II",4,0
GERL,GERM,W,1220,Berlin: Intensive Intermediate German,6,0
GERL,GERM,W,1521,"Intermediate Conversation, I",2,0
GERL,GERM,W,1522,"Intermediate Conversation, II",2,0
GERL,GERM,V,3001,"Advanced German, I",3,0
GERL,GERM,V,3002,"Advanced German, II",3,0
GERL,GERM,W,3220,Berlin: Past and Present [In German],3,0
GERL,GERM,W,3333,Introduction To German Literature [In German],3,0
GERL,GERM,W,3445,German Literature After 1945 [In German],3,0
GERL,GERM,W,3510,Weimar Cinema [In English],3,0
GERL,GERM,W,3675,German Literature In World Context [In English],3,0
GERL,GERM,C,3991,Senior Seminar:  Goethe [in German],3,0
GERL,GERM,C,3994,Special Reading Course,1,2
GERL,GERM,W,4090,German for International and Public Affairs [In German],3,0
GERL,GERM,G,4125,Drama of the French Revolution [In German],3,0
GERL,SWED,W,1101,Elementary Swedish I,4,0
GERL,SWED,W,1201,Intermediate Swedish I,3,0
GERL,GERM,,,The Berlin Consortium Program,0,0
GERL,YIDD,W,1101,Elementary Yiddish,4,0
GERL,YIDD,W,1201,Intermediate Yiddish,4,0
GERL,YIDD,W,3333,Advanced Yiddish,3,0
GERL,YIDD,W,3500,Survey of Yiddish Literature [In English],3,0
HIST,HIST,W,3760,Main Currents In African History,3,0
HIST,HIST,W,3772,West African History,3,0
HIST,HIST,W,3220,"Imperial Russia, 1682-1918",3,0
HIST,HIST,W,4020,Greek  Invention of History,4,0
HIST,HIST,W,4429,Telling About the South,4,0
HIST,HIST,W,4305,The European Enlightenment,4,0
HIST,HIST,W,4900,Historian's Craft,4,0
HIST,HIST,C,4398,Senior Thesis Seminar,4,0
HIST,HIST,W,4902,World War II,4,0
HIST,HIST,C,4951,Supervised Individual Research,4,0
HIST,HIST,C,4997,Independent Senior Thesis In History,4,0
HIST,HIST,W,3431,U.S. In the Era of Slavery and Jacksonian Democracy,3,0
HIST,HIST,W,3432,The United States In the Era of Civil War and Reconstruction,3,0
HIST,HIST,W,3441,Making of the Modern American Landscape,3,0
HIST,HIST,W,3540,History of the South,3,0
HIST,HIST,W,3535,History of the City of New York,3,0
HPSC,HPSC,W,3201,Philosophy and History of Evolutionary Biology,4,0
HUMC,HUMA,C,1001,Masterpieces of Western Literature and Philosophy,4,0
HUMC,HUMA,C,1001,Masterpieces of Western Literature and Philosophy,0,0
HUMC,HUMA,C,1121,Masterpieces of Western Art,3,0
HUMC,HUMA,C,1123,Masterpieces of Western Music,3,0
HUMR,HRTS,W,3997,Independent Study,1,4
IEOR,IEOR,E,3402,Production Inventory Planning and Control,4,0
IEOR,SIEO,W,3600,Introduction to Probability and Statistics,4,0
IEOR,IEOR,E,3608,Introduction to Mathematical Programming,4,0
IEOR,IEOR,E,3658,Probability,3,0
IEOR,IEOR,E,3900,Undergraduate Research or Project,1,3
IEOR,IEOR,E,4000,Production and Operations Management,3,0
IEOR,IEOR,E,4001,Design and Management of Production and Service Systems,3,0
IEOR,IEOR,E,4003,Industrial Economics,3,0
IEOR,IEOR,E,4004,Introduction to Operations Research: Deterministic Models,3,0
IEOR,IEOR,E,4007,Optimization Models and Methods for Financial Engineering,3,0
IEOR,IEOR,E,4106,Introduction to Operations Research: Stochastic Models,3,0
IEOR,SIEO,W,4150,Introduction to Probability and Statistics,3,0
IEOR,IEOR,E,4201,"The Engineering of Management, I",3,0
IEOR,IEOR,E,4202,"The Engineering of Management, II",3,0
IEOR,IEOR,E,4207,Human Factors: Performance,3,0
IEOR,IEOR,E,4208,Seminar in Human Factors Design,3,0
IEOR,IEOR,E,4307,Applied Statistical Models in Operations Research,3,0
IEOR,IEME,E,4310,The Manufacturing Enterprise,3,0
IEOR,IEOR,E,4404,Simulation,3,4
IEOR,IEOR,E,4405,Production Scheduling,3,0
IEOR,IEOR,E,4406,"Facilities Location, Routing and Network Design",3,0
IEOR,IEOR,E,4600,Applied Integer Programming,3,0
IEOR,IEOR,E,4700,Introduction to Financial Engineering,3,0
IEOR,IEOR,E,4703,Monte Carlo Simulation,3,0
IEOR,IEOR,E,4205,Studies in Operations Research,3,0
IEOR,IEOR,E,4706,Foundations of Financial Engineering,3,0
IEOR,IEOR,E,4707,Financial Engineering: Continuous-Time Asset Pricing,3,0
IEOR,IEOR,E,4900,Master's Research or Project,1,3
IEOR,IEOR,E,4999,Curricular Practical Training,0.5,2
IEOR,MSIE,W,6408,Inventory Theory,3,0
IEOR,IEOR,E,4412,Quality Control and Management,3,0
IEOR,IEOR,E,6602,Nonlinear Programming,3,0
IEOR,IEOR,E,6608,Integer Programming,3,0
IEOR,IEOR,E,6703,Advanced Financial Engineering,3,0
IEOR,IEOR,E,8100,Advanced Topics In IEOR,1,3
IEOR,IEOR,E,9101,Research,1,6
IEOR,IEOR,E,9800,Doctoral research instruction,0,0
INTE,,E,1005,Engineering and the Rise of Modern Industry,3,0
INTE,,E,1102,Computers In Engineering and Applied Science,3,0
INTE,,E,3005,Technology and Society,3,0
INTE,,E,3011,Professional Presentation for Engineers,3,0
INTE,,E,4001,Industrial Ecology of Earth Resources,3,0
INTE,,E,4011,Industrial Ecology for Manufacturing,3,0
INTE,,E,4020,Safeguarding Intellectual and Business Property,3,0
INTE,,E,4150,Air Pollution Prevention and Control,3,0
INTE,,E,4160,Solid and Hazardous Waste Management,3,0
ITAL,ITAL,V,1101,Elementary Italian,4,0
ITAL,ITAL,V,1121,Intensive Elementary Italian,6,0
ITAL,ITAL,V,1201,Intermediate Italian,4,0
ITAL,ITAL,W,1221,Intermediate Conversation,2,0
ITAL,ITAL,V,1301,Accelerated Elementary Italian,4,0
ITAL,ITAL,W,1311,Advanced Conversation,2,0
ITAL,ITAL,V,3335,Advanced Italian,3,0
ITAL,ITAL,V,3235,The Representation of Women In Medieval and Modern Italian Literature,3,0
ITAL,ITAL,V,3333,"Introduction To Italian Literature, I",3,0
ITAL,ITAL,V,3650,Italian Theatre Practicum,3,0
ITAL,ITAL,W,4000,Stylistics,3,0
ITAL,ITAL,W,4060,Italian Quattrocento Civic Humanism,3,0
ITAL,ITAL,G,4089,Petrarch's <i>Canzoniere</I>,3,0
ITAL,ITAL,W,4250,Creating Modernity: an Introduction To Early 19th-Century Italian Literature,3,0
ITAL,ITAL,W,4258,19th- and 20th-Century Italian Epistolary Novels,3,0
ITAL,ITAL,W,4502,"Italian Cultural Studies, I: From Unification To World War I",3,0
ITAL,ITAL,W,4503,"Italian Cultural Studies, II: From World War I To the Present",3,0
ITAL,ITAL,V,3993,Senior Thesis/Tutorial,3,0
LRC,BENG,W,1101,"Elementary Bengali, I and  II",4,0
LRC,BENG,W,1201,"Intermediate Bengali, I and  II",4,0
LRC,CANT,W,1101,"Elementary Cantonese, I and II",4,0
LRC,CANT,W,1201,"Intermediate Cantonese, I and  II",4,0
LRC,HAUS,W,1101,"Elementary Hausa, I and II",4,0
LRC,HAUS,W,1201,"Intermediate Hausa, I and II",4,0
LRC,HNGR,W,1101,"Elementary Hungarian, I and II",4,0
LRC,HNGR,W,1201,"Intermediate Hungarian, I and II",4,0
LRC,HNGR,W,3340,"Advanced Hungarian, I and II",3,0
LRC,PUNJ,W,1101,"Elementary Punjabi, I and II",4,0
LRC,PUNJ,W,1201,"Intermediate Punjabi, I and II",4,0
LRC,RMAN,W,1101,"Elementary Romanian, I and II",4,0
LRC,RMAN,W,1201,"Intermediate Romanian, I and II",4,0
LRC,SWHL,W,1101,"Elementary Swahili, I and II",4,0
LRC,SWHL,W,3335,"Advanced Swahili, I and  II",3,4
LRC,TAGA,W,1101,"Elementary Tagalog, I and II",4,0
LRC,FILI,W,1201,"Intermediate Filipino, I and II",4,0
LRC,TAML,W,1101,"Elementary Tamil, I and II",4,0
LRC,TAML,W,1201,"Intermediate Tamil, I and II",4,0
LRC,WLOF,W,1101,"Elementary Wolof, I and II",4,0
LRC,WLOF,W,1201,"Intermediate Wolof, I and II",4,0
LRC,ZULU,W,1101,"Elementary Zulu, I and II",4,0
LRC,ZULU,W,1201,"Intermediate Zulu, I and II",4,0
MATH,MATH,V,1101,Calculus I,3,0
MATH,MATH,V,1102,Calculus II,3,0
MATH,MATH,V,1201,Calculus III,3,0
MATH,MATH,V,1202,Calculus IV,3,0
MATH,MATH,V,1208,Honors Mathematics B,4,0
MATH,MATH,V,2010,Linear Algebra,3,0
MATH,MATH,V,2500,Analysis and Optimization,3,0
MATH,MATH,V,3007,Complex Variables,3,0
MATH,MATH,V,3020,Number Theory and Cryptography,3,0
MATH,MATH,V,3027,Ordinary Differential Equations,3,0
MATH,MATH,V,3028,Partial Differential Equations,3,0
MATH,MATH,V,3050,Discrete Time Models in Finance,3,0
MATH,MATH,V,3386,Differential Geometry,3,0
MATH,MATH,V,3901,Supervised Readings in Mathematics,2,3
MATH,MATH,V,3951,Undergraduate Seminars in Mathematics,3,0
MATH,MATH,W,4032,Fourier Analysis,3,0
MATH,MATH,W,4041,Introduction to Modern Algebra,3,0
MATH,MATH,W,4043,Advanced Topics in Algebra: Algebraic Number Theory,3,0
MATH,MATH,W,4051,Topology,3,0
MATH,MATH,W,4061,Introduction To Modern Analysis,3,0
MATH,MATH,W,4071,Introduction to the Mathematics of Finance,3,0
MATH,MATH,W,4081,Introduction to Differentiable Manifolds,3,0
MATH,APMA,E,4903,Seminar: Problems in Applied Mathematics,3,0
MECE,MECE,E,3018,"Mechanical engineering laboratory, I",3,0
MECE,MECE,E,3028,"Mechanical engineering laboratory, II",3,0
MECE,MECE,E,3038,"Mechanical engineering laboratory, III",3,0
MECE,MECE,E,3100,Introduction to mechanics of fluids,3,0
MECE,MECE,E,3105,Mechanics,4,0
MECE,MECE,E,3301,Thermodynamics,3,0
MECE,MECE,E,3311,Heat transfer,3,0
MECE,MECE,E,3401,Mechanics of machines,3,0
MECE,MECE,E,3408,Computer graphics and design,3,0
MECE,MECE,E,3409,Machine design,3,0
MECE,EEME,E,3601,Classical control systems,3,0
MECE,MECE,E,3900,Honors tutorial in mechanical engineering,3,0
MECE,MECE,E,3998,Projects in mechanical engineering,1,3
MECE,MECE,E,4058,Mechatronics and embedded microcomputer control,3,0
MECE,MECE,E,4100,Mechanics of fluids,3,0
MECE,MECE,E,4211,Energy: sources and conversion,3,0
MECE,MECE,E,4212,Microelectromechanical systems,3,0
MECE,MECE,E,4302,Advanced thermodynamics,3,0
MECE,MECE,E,4312,Solar thermal engineering,3,0
MECE,MECE,E,4404,"Tribology: Friction, Lubrication and Wear",3,0
MECE,MECE,E,4501,Geometrical modeling,3,0
MECE,MECE,E,4502,Computational geometry for CAD/CAM,3,0
MECE,EEME,E,4601,Digital control systems,3,0
MECE,MECE,E,4602,Introduction to robotics,3,0
MECE,MECE,E,4610,Advanced manufacturing processes,3,0
MECE,MECE,E,4604,Product design for manufacturability,3,0
MECE,MECE,E,4609,Computer-aided manufacturing,3,0
MECE,MEBM,E,4703,Molecular mechanics in biology,3,0
MECE,MEBM,E,4702,Advanced musculoskeletal biomechanics,3,0
MECE,MECE,E,6100,Advanced mechanics of fluids,3,0
MECE,MECE,E,6102,Computational heat transfer and fluid flow,3,0
MECE,MECE,E,6200,Turbulence,3,0
MECE,MECE,E,6313,Advanced heat transfer,3,0
MECE,MECE,E,6400,Advanced machine dynamics,3,0
MECE,MECE,E,6422,"Introduction to the theory of elasticity, I and II",3,0
MECE,EEME,E,6601,Introduction to control theory,3,0
MECE,EEME,E,6602,Modern control theory,3,0
MECE,EEME,E,6610,Optimal control theory,3,0
MECE,MECE,E,8020,Master's thesis,1,3
MECE,MECE,E,8100,Advanced topics in fluid mechanics,3,0
MECE,EEME,E,8601,Advanced topics in control theory,3,0
MECE,MECE,E,9000,Graduate research and study,1,3
MECE,MECE,E,9500,Graduate seminar,0,0
MECE,MECE,E,9800,Doctoral research instruction,0,0
MECE,MECE,E,9900,Doctoral dissertation,0,0
MELC,MDES,W,1210,"First Year Arabic, I and II",5,0
MELC,MDES,W,1214,"Second Year Arabic, I and II",5,0
MELC,MDES,W,3240,"Islam, Science, and the West",3,0
MELC,CLME,W,4031,Cinema and Society In Asia and Africa,4,0
MELC,MDES,G,4240,Survey of Islamic Science,4,0
MELC,MDES,W,1312,"Intermediate Armenian, I and II",4,0
MELC,BENG,W,1101,"Elementary Bengali, I and II",4,0
MELC,BENG,W,1201,"Intermediate Bengali, I and II",4,0
MELC,MDES,W,3000,Theory and Culture,4,0
MELC,MDES,W,1510,First Year Modern Hebrew: Elementary I,5,0
MELC,MDES,W,1512,Second Year Modern Hebrew: Intermediate I,5,0
MELC,MDES,W,1514,Second Year Modern Hebrew: Upper Intermediate I,4,0
MELC,MDES,W,1516,Second Year Hebrew: Intensive Grammar Review,4,0
MELC,MDES,W,4510,Third Year Modern Hebrew I,4,0
MELC,MDES,W,4512,Fourth Year Modern Hebrew: Readings I,4,0
MELC,MDES,W,1610,"Elementary Hindi-Urdu, I and II",5,0
MELC,MDES,W,1612,"Intermediate Hindi-Urdu, I and II",5,0
MELC,MDES,W,4610,"Readings In Hindi Literature, I and II",4,0
MELC,MDES,W,4635,"Readings In Urdu Literature, I and II",4,0
MELC,MDES,W,3001,Supervised Readings,1,3
MELC,ASCM,V,2003,Introduction to Islamic Civilization,4,0
MELC,ASCM,V,2008,Contemporary Islamic Civilization,4,0
MELC,ASCM,V,2357,Introduction to the Civilization of India,3,0
MELC,AHUM,V,3343,Masterpieces of Islamic Art and Architecture,3,0
MELC,MDES,W,1710,"Elementary Persian, I and II",4,0
MELC,MDES,W,1712,"Intermediate Persian, I and II",4,0
MELC,MDES,W,4710,"Advanced Persian, I and II",3,0
MELC,MDES,W,1401,"Elementary Sanskrit, I and II",4,0
MELC,MDES,W,1404,"Intermediate Sanskrit, I and II",4,0
MELC,MDES,W,1101,"Elementary Tamil, I and II",4,0
MELC,MDES,W,1201,"Intermediate Tamil, I and II",4,0
MELC,MDES,W,1910,"Elementary Modern Turkish, I and II",5,0
MELC,MDES,W,1912,"Intermediate Modern Turkish, I and II",5,0
